comid,monitored
17609039,1
17608257,1
17608099,1
17608085,1
17608345,1
17608283,1
17607647,1
17607671,1
17607611,1
17607609,1
17608379,1
17608381,1
17608439,1
17609033,1
17608547,1
17608117,1
17608111,1
17607945,1
17607943,1
17608385,1
17608343,1
17607607,1
17607605,1
17607587,1
17607585,1
17608293,1
17608505,1
17608487,1
17608123,1
17607755,1
17607757,1
17609051,1
17607583,1
17608527,1
17608121,1
17609021,1
17607497,1
17608915,1
17609057,1
17609053,1
17607577,1
17607579,1
17609011,1
17608077,1
17608339,1
17608423,1
17607469,1
17607457,1
17607459,1
17608467,1
17609059,1
17609055,1
17607511,1
17608917,1
17608101,1
17609007,1
17608087,1
17608335,1
17608449,1
17608911,1
17608913,1
17607435,1
17607437,1
17607451,1
17607449,1
17608483,1
17608393,1
17608465,1
17608919,1
17608129,1
17608125,1
17608027,1
17608025,1
17608011,1
17607997,1
17608325,1
17608429,1
17608463,1
17608453,1
17607455,1
17607445,1
17608507,1
17608383,1
17608497,1
17607425,1
17607427,1
17608137,1
17608009,1
17608007,1
17608387,1
17608323,1
17608909,1
17607453,1
17608371,1
17608477,1
17608509,1
17607419,1
17607421,1
17607415,1
17607413,1
17608147,1
17608159,1
17608143,1
17607895,1
17607893,1
17608435,1
17608369,1
17608907,1
17607467,1
17608377,1
17608355,1
17607417,1
17607409,1
17607411,1
17608167,1
17608151,1
17608157,1
17608163,1
17608149,1
17607849,1
17607851,1
17607867,1
17607881,1
17608905,1
17607447,1
17608373,1
17608469,1
17607423,1
17608183,1
17608201,1
17608179,1
17608133,1
17608161,1
17607807,1
17607805,1
17607463,1
17607471,1
17607443,1
17608431,1
17608451,1
17608187,1
17608177,1
17608037,1
17608013,1
17607803,1
17607801,1
17607465,1
17607461,1
17609331,1
17607439,1
17607441,1
17608173,1
17608175,1
17608041,1
17609009,1
17607959,1
17607961,1
17607765,1
17607767,1
17609329,1
17609067,1
17608057,1
17608045,1
17608211,1
17607745,1
17608967,1
17609327,1
17608043,1
17608997,1
17608311,1
17608217,1
17608051,1
17609003,1
17607937,1
17607935,1
17608447,1
17608035,1
17608079,1
17608033,1
17607877,1
17607879,1
17607925,1
17607923,1
17608131,1
17608005,1
17608181,1
17607831,1
17607829,1
17607883,1
17607911,1
17608253,1
17608225,1
17611427,1
17608307,1
17608213,1
17607795,1
17607793,1
17607835,1
17607827,1
17610073,1
17608277,1
17608267,1
17610189,1
17610183,1
17608321,1
17608353,1
17608279,1
17607743,1
17607741,1
17607783,1
17607785,1
17609993,1
17609973,1
17610085,1
17610063,1
17611429,1
948060328,1
17611567,1
17608433,1
17608341,1
17608403,1
17610511,1
17607663,1
17607679,1
17607771,1
17607769,1
17609805,1
17609947,1
17609949,1
17611481,1
948060327,1
17610419,1
17608473,1
17608347,1
17608367,1
17607651,1
17607653,1
17607603,1
17607601,1
17609069,1
17609607,1
17609605,1
17609849,1
17609851,1
17610233,1
17610461,1
17610357,1
17610471,1
17610517,1
17610771,1
17609073,1
17607495,1
17607507,1
17607559,1
17608931,1
17609467,1
17609675,1
17609559,1
17609561,1
17609819,1
17609813,1
17611491,1
17610543,1
17610785,1
17608401,1
17607489,1
17607491,1
17609349,1
17607553,1
17607555,1
17608925,1
17607513,1
17609441,1
17609439,1
17609637,1
17609639,1
17609793,1
17609791,1
17611487,1
17611483,1
17610767,1
17609339,1
17607503,1
17607505,1
17609397,1
17609399,1
17609437,1
17609421,1
17609693,1
17609707,1
17611489,1
17611485,1
948060329,1
17610145,1
17609343,1
17609337,1
17607483,1
17607485,1
17607529,1
17609401,1
17609361,1
17609363,1
17609645,1
17609647,1
17611495,1
17611493,1
17610089,1
17610385,1
17609341,1
17609345,1
17607481,1
17607479,1
17607473,1
17609355,1
17609591,1
17609593,1
17611503,1
17611497,1
17611479,1
17611477,1
17610061,1
17610059,1
17610469,1
17610423,1
17609335,1
17609333,1
17607475,1
17607477,1
17609465,1
17609573,1
17609571,1
17610489,1
17611505,1
17611499,1
17611423,1
17610107,1
17610439,1
17610497,1
17609553,1
17609551,1
17610507,1
17611507,1
17611501,1
17609935,1
17609933,1
17610105,1
17610143,1
17609463,1
17609461,1
17609503,1
17609505,1
17610667,1
17610787,1
17615593,1
17611573,1
17610249,1
17609903,1
17609901,1
17610101,1
17610099,1
17609393,1
17609395,1
17611511,1
17611509,1
17611425,1
17610197,1
17609889,1
17609891,1
17609845,1
17609865,1
17610711,1
17611513,1
17611519,1
17610153,1
17610155,1
17609709,1
17609745,1
17610819,1
17610827,1
17611521,1
17611517,1
17611441,1
17610135,1
17610157,1
17609595,1
17609597,1
17609743,1
17609741,1
17611529,1
17611525,1
17611523,1
17611515,1
17610679,1
17610607,1
17610093,1
17610095,1
17609577,1
17609599,1
17609785,1
17609717,1
17609685,1
17609687,1
17610581,1
17611447,1
17611531,1
17611527,1
17610369,1
17610079,1
17610081,1
17610023,1
17610025,1
17609541,1
17609539,1
17609699,1
17609697,1
17611455,1
17610605,1
17610811,1
17610777,1
17611535,1
17611533,1
17610401,1
17610007,1
17610009,1
17609455,1
17609457,1
17609555,1
17609557,1
17610853,1
17610855,1
17611569,1
17610803,1
17610813,1
17610663,1
17610503,1
17610415,1
17610391,1
17609997,1
17609999,1
17609913,1
17609911,1
17609433,1
17609431,1
17609517,1
17609519,1
17610865,1
17610797,1
17610513,1
17610545,1
17610387,1
17610379,1
17610317,1
17610319,1
17609971,1
17609967,1
17609763,1
17609765,1
17609369,1
17609371,1
17609385,1
17609413,1
17609415,1
17611459,1
17610547,1
17610883,1
17610567,1
17610389,1
17610351,1
17610167,1
17610133,1
17609969,1
17610011,1
17609959,1
17609735,1
17609733,1
17609357,1
17609359,1
17609367,1
17609365,1
17609377,1
17609373,1
17609379,1
17610895,1
17610903,1
17611449,1
17610625,1
17610263,1
17610285,1
17609897,1
17609899,1
17609351,1
17609347,1
17609353,1
17610909,1
17610647,1
17610169,1
17610203,1
17609861,1
17609863,1
17610631,1
17610633,1
17610077,1
17610075,1
17609857,1
17609843,1
17610623,1
17610673,1
17610579,1
17610027,1
17610161,1
17610071,1
17609893,1
17609855,1
17609769,1
17609767,1
17610611,1
17610587,1
17610693,1
17610801,1
17610065,1
17610069,1
17609929,1
17610013,1
17609521,1
17609703,1
17609701,1
17610619,1
17610609,1
17610859,1
17610901,1
17610825,1
17610857,1
17609923,1
17610049,1
17609587,1
17609589,1
17610621,1
17610617,1
17610463,1
17610465,1
17610897,1
17610939,1
17610907,1
17610917,1
17609885,1
17609887,1
17609511,1
17609507,1
17610641,1
17610615,1
17610593,1
17610405,1
17610913,1
17610945,1
17610927,1
17609927,1
17609847,1
17609823,1
17609821,1
17609547,1
17609509,1
17609483,1
17609485,1
17610661,1
17610599,1
17610955,1
17610977,1
17610971,1
17610947,1
17609905,1
17609879,1
17609787,1
17609789,1
17609449,1
17610659,1
17610881,1
17610509,1
17610515,1
17609895,1
17609961,1
17609825,1
17610665,1
17610639,1
17610921,1
17610943,1
17610429,1
17610431,1
17611411,1
17609867,1
17610033,1
17609991,1
17610689,1
17610675,1
17610361,1
17610433,1
17611407,1
17611409,1
17609751,1
17610067,1
17610131,1
17611419,1
17610691,1
17610863,1
17610327,1
17610325,1
17609815,1
17611405,1
17610015,1
17609919,1
17609683,1
17609681,1
17610649,1
17610651,1
17610255,1
17610307,1
17610373,1
17610321,1
17609665,1
17611401,1
17609753,1
17609755,1
17610645,1
17610635,1
17610187,1
17610201,1
17610303,1
17610301,1
17609627,1
17609625,1
17609749,1
17609817,1
17609677,1
17609679,1
17610669,1
17610643,1
17610175,1
17610177,1
17610267,1
17610261,1
17609615,1
17609617,1
17609583,1
17609585,1
17609695,1
17609827,1
17609859,1
17610671,1
17610869,1
17610531,1
17610533,1
17610125,1
17610123,1
17610265,1
17610291,1
17610215,1
17610213,1
17609569,1
17609567,1
17611397,1
17611395,1
17611393,1
17609477,1
17609673,1
17609783,1
17610687,1
17610657,1
17610899,1
17610481,1
17610487,1
17610117,1
17610115,1
17610191,1
17610193,1
17610289,1
17610341,1
17609535,1
17609533,1
17609443,1
17609445,1
17609671,1
17609669,1
17610751,1
17610893,1
17610719,1
17610597,1
17610595,1
17609531,1
17609575,1
17609375,1
17609667,1
17609747,1
17609609,1
17609611,1
17610749,1
17610761,1
17610959,1
17610759,1
17610569,1
17611445,1
17609513,1
17609515,1
17609661,1
17609705,1
17609491,1
17609489,1
17610769,1
17610743,1
17610871,1
17610985,1
17611453,1
17610499,1
17609427,1
17609487,1
17609497,1
17609643,1
17609655,1
17609451,1
17609453,1
17610779,1
17610957,1
17610457,1
17610459,1
17609423,1
17609493,1
17609495,1
17609581,1
17609579,1
17610737,1
17610723,1
17611439,1
17610381,1
17610449,1
17610451,1
17609407,1
17609409,1
17609425,1
17609479,1
17609537,1
17609525,1
17609523,1
17610789,1
17610735,1
17610731,1
17610377,1
17610355,1
17610329,1
17610331,1
17609475,1
17610795,1
17610933,1
17610733,1
17610729,1
17610337,1
17610339,1
17611437,1
17610273,1
17610297,1
17610299,1
17610817,1
17610815,1
17611007,1
17610975,1
17610837,1
17610841,1
17610941,1
17610773,1
17610775,1
17611039,1
17611075,1
17610807,1
17610805,1
17610557,1
17610555,1
17610823,1
17610821,1
17610833,1
17610753,1
17610755,1
17610925,1
17611091,1
17610747,1
17610745,1
17610683,1
17610681,1
17611785,1
17610757,1
17610793,1
17610791,1
17610885,1
17610889,1
17610887,1
17610923,1
17610919,1
17611461,1
17611543,1
17611073,1
17611093,1
17611541,1
17611537,1
17611077,1
17611095,1
17611781,1
17611545,1
17611539,1
17610861,1
17611789,1
17611551,1
17611555,1
17610867,1
17611553,1
17611549,1
17611065,1
17611547,1
17611557,1
17610849,1
17611083,1
17611067,1
17610891,1
17611563,1
17611559,1
17610741,1
17610739,1
17611099,1
17611097,1
17611565,1
17611561,1
17610993,1
17610717,1
17610715,1
17611821,1
17611807,1
17610991,1
17610931,1
17610697,1
17610705,1
17610637,1
17610627,1
17611023,1
17611101,1
17610905,1
17610911,1
17610613,1
17610601,1
17611043,1
17611033,1
17611783,1
17610845,1
17610847,1
17610573,1
17610559,1
17611037,1
17610835,1
17610843,1
17610829,1
17610831,1
17610493,1
17610491,1
17611041,1
17611035,1
17610585,1
17610589,1
17610809,1
17610839,1
17610721,1
17610781,1
17610443,1
17610447,1
17611049,1
17610563,1
17610565,1
17610783,1
17610603,1
17610583,1
17610395,1
17610393,1
17611089,1
17611051,1
17610561,1
17610629,1
17610591,1
17610677,1
17611103,1
17611105,1
17611059,1
17611079,1
17610535,1
17610537,1
17610541,1
17610539,1
17611791,1
17611787,1
17611071,1
17611057,1
17611069,1
17610519,1
17610571,1
17610479,1
17610477,1
17610523,1
17610529,1
17611795,1
17611793,1
17611047,1
17611045,1
17610453,1
17610455,1
17610409,1
17610411,1
17611813,1
17611863,1
17611861,1
17612489,1
17611025,1
17610437,1
17610435,1
17610375,1
17610363,1
17610343,1
17610345,1
17611817,1
17611869,1
17611015,1
17611013,1
17610311,1
17610323,1
17610427,1
17610485,1
17610281,1
17610283,1
17610333,1
17610347,1
17610239,1
17610237,1
17611841,1
17611871,1
17610983,1
17611003,1
17611001,1
17610209,1
17610211,1
17610413,1
17610407,1
17610207,1
17610205,1
17610247,1
17610245,1
17610295,1
17610217,1
17612479,1
17612481,1
17610987,1
17610981,1
17610997,1
17610195,1
17610257,1
17610417,1
17610495,1
17610365,1
17610367,1
17610127,1
17610129,1
17610165,1
17610163,1
17610241,1
17610235,1
17609985,1
17609983,1
17610995,1
17611005,1
17610185,1
17610181,1
17610271,1
17610251,1
17610383,1
17610467,1
17610141,1
17610139,1
17610243,1
17610287,1
17610119,1
17610121,1
17609965,1
17609963,1
17610999,1
17610979,1
17611011,1
17610173,1
17610179,1
17609987,1
17609989,1
17610041,1
17610039,1
17609873,1
17609871,1
17611061,1
17611009,1
17610113,1
17610109,1
17609975,1
17610037,1
17611081,1
17611063,1
17610091,1
17610087,1
17609941,1
17609939,1
17611085,1
17611087,1
17611053,1
17611055,1
17610057,1
17610043,1
17609915,1
17609917,1
17611109,1
17611027,1
17611029,1
17611021,1
17610053,1
17610159,1
17610001,1
17611417,1
17609837,1
17609839,1
17611809,1
17610989,1
17610045,1
17610151,1
17609909,1
17609907,1
17609955,1
17609957,1
17609831,1
17609835,1
17609779,1
17609781,1
17611851,1
17611799,1
17610967,1
17610973,1
17610021,1
17610019,1
17609811,1
17609797,1
17609801,1
17609799,1
17609833,1
17609925,1
17609725,1
17609731,1
17611855,1
17612467,1
17611111,1
17610915,1
17610929,1
17610035,1
17609803,1
17609795,1
17609653,1
17609651,1
17609771,1
17609773,1
17611857,1
17611853,1
17611017,1
17611019,1
17610873,1
17610875,1
17610031,1
17610047,1
17609777,1
17609775,1
17609711,1
17609713,1
17609549,1
17609739,1
17609737,1
17611843,1
17611845,1
17611115,1
17610851,1
17610879,1
17610005,1
17610003,1
17610149,1
17610111,1
17609633,1
17609631,1
17609727,1
17609729,1
17609613,1
17609619,1
17611849,1
17611107,1
17611113,1
17610763,1
17610765,1
17609977,1
17609979,1
17609883,1
17609881,1
17610137,1
17610171,1
17609601,1
17609603,1
17611859,1
17612469,1
17610951,1
17610953,1
17610713,1
17610725,1
17610727,1
17609953,1
17609951,1
17609981,1
17610055,1
17609877,1
17609875,1
17609529,1
17609565,1
17609563,1
17612471,1
17611847,1
17611885,1
17611883,1
17610701,1
17610703,1
17609945,1
17611413,1
17611415,1
17611421,1
17609807,1
17609809,1
17609527,1
17612473,1
17611879,1
17611833,1
17610695,1
17610699,1
17609853,1
17609841,1
17609931,1
17609921,1
17610029,1
17610017,1
17609759,1
17609757,1
17609473,1
17609471,1
17611867,1
17611881,1
17612503,1
17610551,1
17610553,1
17610799,1
17610709,1
17609715,1
17611403,1
17609943,1
17609995,1
17610103,1
17610051,1
17609469,1
17609481,1
17611887,1
17612477,1
17612505,1
17612501,1
17610501,1
17610521,1
17610527,1
17610525,1
17610877,1
17610707,1
17609663,1
17611399,1
17609691,1
17609719,1
17610097,1
17610147,1
17611839,1
17612499,1
17612497,1
17610473,1
17610475,1
17610655,1
17610653,1
17609649,1
17609689,1
17609657,1
17609659,1
17609721,1
17609761,1
17611837,1
17611835,1
17612495,1
17612493,1
17611805,1
17610441,1
17610445,1
17610685,1
17611443,1
17610577,1
17610575,1
17609635,1
17609723,1
17609937,1
17611831,1
17611875,1
17611123,1
17611815,1
17611811,1
17611803,1
17611801,1
17610397,1
17610399,1
17611451,1
17611457,1
17610505,1
17610549,1
17609629,1
17609641,1
17609829,1
17609869,1
17611827,1
17611873,1
17611797,1
17611119,1
17611121,1
17610353,1
17610425,1
17609623,1
17609621,1
17609435,1
17609459,1
17611825,1
17611823,1
17611117,1
17610313,1
17610315,1
17609419,1
17609417,1
17609543,1
17609545,1
17609391,1
17611829,1
17611877,1
17611125,1
17611463,1
17611465,1
17610279,1
17610277,1
17610259,1
17610275,1
17609403,1
17609429,1
17609411,1
17609405,1
17609499,1
17609501,1
17609383,1
17609447,1
17611819,1
17611865,1
17611031,1
17610969,1
17611475,1
17610269,1
17610253,1
17610227,1
17610225,1
17609389,1
17609387,1
17609381,1
17610961,1
17610963,1
17610937,1
17610935,1
17610403,1
17610349,1
17610949,1
17610965,1
17610483,1
17610421,1
17610305,1
17610359,1
17610223,1
17610221,1
17610219,1
17610199,1
17610231,1
17610371,1
17610229,1
17610335,1
8192559,1
8192553,1
8192555,1
8193571,1
8192537,1
8192533,1
8192535,1
8192527,1
8192529,1
8192521,1
8192523,1
8192517,1
8193567,1
8192505,1
8192507,1
8192525,1
8193561,1
8193563,1
8192497,1
17604009,1
17605499,1
17603999,1
17595433,1
17595415,1
17595389,1
17595391,1
17605277,1
17604029,1
17604037,1
17604047,1
17604039,1
17604091,1
17604023,1
17604069,1
17604021,1
17604059,1
17604041,1
17604017,1
17604043,1
17604051,1
17604011,1
17604013,1
17604053,1
17604045,1
17604097,1
17604079,1
17605273,1
17604015,1
17605513,1
17604025,1
17604027,1
17604063,1
17604019,1
17604035,1
17604005,1
17604007,1
17604075,1
17604061,1
17604049,1
17604033,1
17604001,1
17604003,1
17604081,1
17604073,1
17604105,1
17604129,1
17605451,1
17604055,1
17663227,1
17665507,1
17665501,1
17663307,1
17663249,1
17663167,1
17663169,1
17663281,1
17663337,1
17663165,1
17663195,1
17663305,1
17663293,1
17663289,1
17663313,1
17663291,1
17663353,1
17663371,1
17663197,1
17663229,1
17663391,1
17663351,1
17663381,1
17665497,1
17663187,1
17663429,1
17665519,1
17665703,1
17663215,1
17663189,1
17663191,1
17663171,1
17663173,1
17665525,1
17663427,1
17665701,1
17663335,1
17663055,1
17663049,1
17663161,1
17663159,1
17663473,1
17663459,1
17663379,1
17665517,1
17663327,1
17663073,1
17662993,1
17663149,1
17663155,1
17663521,1
17663081,1
17662925,1
948060251,1
17663131,1
17663133,1
17663153,1
17663115,1
17665765,1
17665487,1
17665465,1
17665461,1
948060250,1
948060248,1
17663099,1
17663101,1
17663053,1
17663051,1
17663163,1
17663157,1
17663569,1
17662891,1
17662831,1
17662833,1
948060249,1
948060054,1
17663007,1
17663001,1
17663147,1
17665713,1
17662889,1
17661685,1
17662805,1
17662787,1
17662827,1
17662825,1
17662385,1
17661693,1
17662987,1
17663003,1
17663107,1
17663105,1
948060253,1
17665451,1
17661687,1
17661683,1
17661681,1
17661573,1
17661629,1
17662469,1
17662933,1
17662935,1
948060252,1
17663647,1
17662895,1
17662871,1
17661625,1
17662433,1
17661553,1
17661555,1
17662387,1
17665543,1
17663665,1
17663659,1
17662945,1
17662929,1
948060104,1
17661599,1
17662379,1
17661585,1
17661617,1
17665549,1
17663739,1
17663747,1
17663677,1
17663715,1
17663707,1
17665687,1
17662923,1
948060263,1
948060264,1
17661603,1
17661495,1
17661499,1
17663731,1
17663729,1
17663737,1
17663743,1
17663741,1
17663705,1
17665689,1
17662961,1
17662955,1
948060260,1
17662917,1
17661619,1
17661605,1
17661483,1
17661507,1
17663779,1
17665547,1
17663775,1
17663797,1
17662997,1
17663037,1
948060259,1
17662855,1
17661537,1
17661531,1
17661373,1
17661421,1
17661511,1
17661505,1
17665605,1
17663799,1
17663751,1
17663815,1
17665555,1
17663793,1
17663151,1
17663139,1
17662803,1
17662799,1
17662887,1
17662921,1
17662783,1
17662781,1
17661361,1
17661359,1
17661477,1
17661493,1
17663933,1
17663865,1
17663817,1
17663811,1
17663761,1
17663749,1
17663771,1
17663777,1
17663841,1
17665593,1
17663185,1
17663201,1
17662801,1
17662845,1
17662789,1
17662791,1
17661669,1
17661667,1
17661331,1
17661423,1
17661293,1
17661295,1
17661455,1
17661473,1
17661517,1
17661551,1
17663961,1
17663935,1
17663877,1
17663867,1
17665591,1
17663829,1
17663785,1
17663759,1
17663773,1
17663781,1
17663487,1
17663225,1
17663205,1
17663199,1
17662777,1
17662779,1
17661659,1
17661663,1
17662809,1
17661325,1
17661327,1
17662377,1
17661475,1
17661575,1
17663949,1
17663945,1
17663951,1
17663897,1
17663923,1
17663805,1
17663791,1
17663787,1
17663823,1
17663505,1
17663587,1
17663241,1
17663239,1
17663347,1
17663253,1
17665705,1
17662775,1
17662807,1
17661657,1
17662451,1
17661319,1
17661317,1
17662429,1
17663991,1
17663907,1
17663937,1
17663833,1
17663821,1
17665557,1
17663801,1
17665595,1
17665597,1
17663535,1
17663503,1
17663389,1
17663345,1
17663361,1
17663283,1
17663251,1
17663121,1
17661655,1
17662463,1
17677237,1
17662453,1
17662425,1
17662427,1
17664023,1
17664025,1
17665721,1
17663827,1
17663825,1
17663831,1
17665559,1
17663539,1
17663551,1
17663465,1
17663439,1
17663343,1
17663325,1
17663123,1
17663097,1
17661613,1
17661611,1
17661609,1
17661623,1
948060247,1
17662423,1
17664027,1
17664043,1
17663995,1
17664001,1
17665719,1
17665565,1
17665599,1
17665603,1
17663529,1
17663545,1
17663331,1
17663333,1
17663109,1
17663143,1
17663047,1
17663059,1
17661601,1
17661651,1
17662449,1
17661661,1
17661621,1
948060246,1
948060097,1
17661403,1
17664045,1
17664029,1
17664129,1
17663965,1
17664307,1
17663999,1
17663869,1
17665589,1
17665587,1
17663899,1
17663909,1
17663523,1
17663501,1
17663319,1
17663321,1
17663057,1
17662975,1
17661549,1
17661593,1
17662785,1
17661543,1
17661563,1
17661569,1
17662417,1
17662419,1
948060096,1
17665619,1
17664309,1
17663963,1
17663955,1
17665627,1
17663849,1
17663537,1
17663519,1
17665523,1
17663463,1
17663329,1
17663311,1
17663271,1
17663273,1
17662959,1
17662963,1
17662965,1
17661533,1
17661535,1
17661647,1
17661591,1
17661527,1
17661525,1
17661643,1
17661571,1
17661255,1
17662413,1
17662415,1
17662465,1
17664085,1
17664143,1
17664097,1
17665723,1
17664411,1
17665639,1
948060262,1
17665585,1
17663555,1
17663547,1
17663485,1
17665527,1
17665509,1
17663373,1
17663245,1
17663243,1
17662973,1
17662957,1
17662949,1
17662947,1
17661509,1
17661541,1
17662769,1
17661487,1
17661485,1
17661567,1
17661559,1
17662411,1
17661211,1
17661273,1
17661291,1
948060257,1
17664071,1
17664145,1
17664439,1
17664433,1
17664395,1
17664463,1
948060261,1
948060055,1
17663585,1
17663553,1
17663559,1
17663349,1
17663323,1
17663077,1
17662971,1
17661501,1
17661503,1
17662797,1
17662773,1
17662445,1
17661207,1
17661201,1
17661241,1
17661307,1
17661367,1
948060258,1
17664067,1
17664155,1
17664139,1
17664465,1
17664479,1
17664391,1
17664429,1
17664095,1
17664127,1
17665607,1
17663613,1
17663597,1
17665531,1
17665529,1
17663301,1
17663299,1
17663091,1
17663075,1
17665697,1
17661465,1
17661489,1
17661491,1
17662865,1
17662839,1
17662813,1
17662771,1
17661565,1
17662365,1
17661159,1
17662373,1
17663919,1
17664073,1
17664075,1
17664159,1
17664287,1
17665645,1
17665647,1
17664373,1
17665635,1
17664165,1
17664093,1
17665581,1
17665583,1
17663669,1
17663615,1
17665533,1
17665535,1
17663089,1
17663177,1
17665699,1
17665695,1
17662447,1
17661481,1
17661479,1
17661641,1
17661645,1
17661247,1
17661227,1
17662359,1
17661151,1
17663927,1
17663921,1
17664091,1
17664123,1
17664161,1
17665621,1
17664477,1
17664461,1
17664355,1
17664337,1
17664427,1
17664413,1
17664171,1
17664169,1
17664117,1
17664087,1
17665545,1
17665537,1
17665727,1
17663113,1
17663065,1
17665691,1
17665693,1
17661443,1
17661469,1
17661471,1
17661467,1
17661249,1
17661289,1
17661085,1
17661105,1
17663971,1
17664031,1
17664197,1
17664211,1
17665623,1
17664283,1
17665649,1
17664475,1
17664357,1
17664399,1
17664185,1
17664115,1
17664101,1
17663711,1
17665553,1
17663663,1
17663651,1
17663137,1
17663111,1
17662951,1
17662953,1
17661445,1
17661539,1
17661451,1
17661453,1
17661245,1
17661297,1
17661315,1
17661349,1
17661149,1
17661103,1
17663981,1
17663969,1
17664217,1
17664233,1
17664493,1
17664485,1
17664407,1
17664359,1
17664201,1
17664251,1
17664119,1
17664109,1
17663727,1
17663709,1
17663181,1
17663211,1
17662941,1
17662999,1
17661441,1
17661561,1
17661417,1
17661419,1
17661237,1
17661301,1
17661347,1
17661375,1
17661357,1
17663985,1
17663983,1
17664231,1
17664265,1
17664507,1
17664495,1
17665641,1
17664425,1
17664219,1
17664277,1
17664081,1
17665615,1
17663745,1
17663725,1
17665499,1
17665495,1
17662903,1
17662905,1
17661439,1
17661437,1
17661413,1
17661191,1
17661193,1
17661383,1
17664013,1
17664077,1
17664339,1
17664293,1
17664511,1
17664509,1
17664513,1
17664483,1
17664445,1
17664213,1
17664215,1
17664069,1
17664079,1
17664167,1
17664141,1
17663763,1
17663753,1
17663203,1
17663193,1
17661433,1
17661545,1
17661409,1
17661411,1
17661163,1
17661165,1
17661185,1
17664015,1
17664089,1
17664291,1
17664321,1
17664529,1
17664547,1
17664229,1
17664005,1
17663987,1
17663835,1
17663769,1
17661399,1
17661397,1
17661311,1
17661313,1
17661363,1
17661365,1
17664055,1
17664007,1
17664533,1
17665659,1
17664557,1
17664549,1
17664253,1
17664379,1
17664003,1
17664083,1
17661387,1
17661385,1
17661405,1
17661395,1
17661287,1
17661285,1
17661279,1
17664063,1
17664057,1
17664531,1
17664527,1
17664591,1
17664555,1
17664567,1
17664273,1
17664345,1
17663947,1
17663959,1
17662443,1
17661435,1
17661407,1
17661215,1
17661217,1
17664121,1
17664135,1
17664551,1
17664539,1
17664579,1
17664581,1
17664281,1
17664347,1
17663931,1
17663929,1
17662439,1
17662441,1
17661457,1
17662375,1
17661381,1
17661257,1
17661213,1
17664125,1
17664131,1
17664163,1
17664137,1
17664593,1
17664603,1
17664515,1
17665657,1
17664619,1
17664279,1
17664393,1
17663915,1
17663917,1
17661303,1
17662435,1
17662437,1
17661497,1
17661547,1
17661369,1
17662371,1
17661189,1
17664107,1
17664149,1
17664133,1
17664179,1
17664613,1
17665661,1
17665655,1
17664491,1
17664617,1
17664659,1
17664317,1
17664257,1
17664441,1
17664447,1
17663879,1
17663885,1
17661271,1
17661299,1
17661579,1
17662383,1
17661345,1
17661343,1
17661353,1
17662367,1
17661161,1
17661167,1
17664105,1
17664103,1
17664205,1
17664209,1
17665665,1
17665663,1
17664517,1
17664505,1
17665643,1
17665653,1
17664637,1
17664601,1
17664301,1
17664299,1
17665629,1
17664237,1
17664235,1
17663861,1
17663859,1
17661259,1
17661261,1
17661615,1
17661581,1
17662767,1
17661351,1
17661355,1
17661153,1
17661155,1
17661223,1
17661169,1
17664099,1
17664635,1
17665667,1
17664543,1
17664519,1
17664643,1
17664641,1
17664609,1
17664589,1
17664363,1
17664403,1
17664459,1
17663847,1
17665575,1
17663857,1
17665573,1
17661221,1
17661225,1
17661253,1
17661265,1
17661637,1
17661635,1
17661333,1
17661335,1
17661341,1
17661305,1
17664645,1
17664655,1
17664561,1
17664545,1
17665675,1
17664607,1
17664615,1
17665631,1
17664361,1
17664421,1
17664431,1
17663845,1
17665601,1
17663855,1
17665571,1
17661181,1
17661179,1
17661263,1
17661209,1
17661243,1
17661251,1
17662765,1
17664627,1
17665669,1
17664691,1
17664563,1
17664559,1
17664661,1
17664657,1
17664587,1
17664595,1
17665637,1
17664387,1
17664323,1
17664325,1
17664467,1
17664473,1
17665579,1
17665577,1
17663853,1
17665569,1
17661157,1
17661183,1
17661143,1
17661145,1
17661205,1
17661203,1
17662815,1
17664631,1
17664629,1
17664575,1
17664565,1
17664667,1
17664665,1
17664649,1
17664651,1
17664401,1
17664417,1
17664255,1
17664297,1
17663809,1
17663807,1
17665567,1
17663875,1
17661119,1
17661121,1
17661123,1
17662361,1
17661089,1
17661087,1
17662431,1
17662859,1
17662837,1
17664653,1
17664633,1
17664577,1
17664573,1
17664671,1
17664435,1
17664397,1
17664451,1
17664489,1
17664227,1
17664225,1
17664313,1
17664295,1
17663701,1
17663699,1
17663789,1
17663795,1
17663837,1
17663839,1
17661107,1
17661109,1
17661111,1
17661113,1
17661117,1
17661115,1
17661171,1
17662863,1
17665453,1
17664583,1
17664673,1
17664669,1
17664471,1
17664443,1
17664191,1
17664193,1
17664199,1
17664195,1
17664319,1
17664311,1
17663689,1
17663687,1
17663755,1
17663757,1
17663803,1
17663783,1
17660975,1
17660977,1
17661101,1
17661095,1
17661093,1
17661069,1
17661071,1
17665467,1
17662869,1
17664683,1
17664675,1
17664679,1
17664663,1
17665651,1
17664481,1
17664111,1
17664113,1
17664181,1
17664177,1
17664333,1
17664375,1
17663641,1
17663643,1
17663733,1
17663735,1
17660957,1
17660955,1
17661073,1
17661129,1
17661061,1
17662353,1
17662357,1
17662355,1
17660997,1
17660999,1
17662983,1
17662967,1
17662885,1
17662915,1
17664681,1
17664697,1
17664677,1
17664535,1
17664537,1
17664487,1
17664469,1
17664053,1
17664065,1
